x,y,HEATING_DEGREE_DAYS,NORMAL_SNOWFALL,LOCAL_YEAR,LOCAL_MONTH,MIN_TEMPERATURE,ID,DAYS_WITH_VALID_PRECIP,MEAN_TEMPERATURE,NORMAL_PRECIPITATION,DAYS_WITH_VALID_MAX_TEMP,COOLING_DEGREE_DAYS,DAYS_WITH_VALID_SNOWFALL,LONGITUDE,DAYS_WITH_PRECIP_GE_1MM,LOCAL_DATE,NORMAL_SUNSHINE,LATITUDE,SNOW_ON_GROUND_LAST_DAY,PROVINCE_CODE,BRIGHT_SUNSHINE,NORMAL_MEAN_TEMPERATURE,LAST_UPDATED,ENG_PROVINCE_NAME,TOTAL_PRECIPITATION,DAYS_WITH_VALID_SUNSHINE,FRE_PROVINCE_NAME,CLIMATE_IDENTIFIER,DAYS_WITH_VALID_MEAN_TEMP,STATION_NAME,TOTAL_SNOWFALL,DAYS_WITH_VALID_MIN_TEMP,MAX_TEMPERATURE
-65.51666666666667,44.75,70,,1993,9,4,6289.1993.9,30,14.923809523809524,110.34,23,5.4,30,-65.517,8,1993-09,,44.750,0,NS,,14.85,2014-07-31 11:53:00,NOVA SCOTIA,79.5,,NOUVELLE-ÉCOSSE,8200100,21,ANNAPOLIS ROYAL,0,21,25
-65.51666666666667,44.75,313.4,,1993,10,-3.5,6289.1993.10,31,7.890322580645162,120.37,31,0,31,-65.517,11,1993-10,,44.750,0,NS,,9.61,2014-07-31 11:53:00,NOVA SCOTIA,168.4,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,19
-65.51666666666667,44.75,409.4,7.34,1993,11,-8.5,6289.1993.11,30,4.3533333333333335,125.34,30,0,30,-65.517,9,1993-11,,44.750,0,NS,,4.87,2014-07-31 11:53:00,NOVA SCOTIA,116.2,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,17
-65.51666666666667,44.75,570,31.22,1993,12,-18,6289.1993.12,31,-0.3870967741935484,112.52,31,0,31,-65.517,16,1993-12,,44.750,1,NS,,-1.06,2014-07-31 11:53:00,NOVA SCOTIA,203.8,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,57.6,31,15
-65.51666666666667,44.75,720.7,54.91,1994,1,-22,6289.1994.1,31,-7.739285714285714,114.42,29,0,31,-65.517,19,1994-01,,44.750,0,NS,,-4.29,2014-07-31 11:53:00,NOVA SCOTIA,163,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,101,29,11.5
-65.51666666666667,44.75,686.8,33.53,1994,2,-19,6289.1994.2,28,-6.5285714285714285,85.16,28,0,28,-65.517,8,1994-02,,44.750,0,NS,,-3.8,2014-07-31 11:53:00,NOVA SCOTIA,22.8,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,20.6,28,10
-65.51666666666667,44.75,562.8,27.32,1994,3,-18,6289.1994.3,31,-0.15483870967741936,94.32,31,0,31,-65.517,16,1994-03,,44.750,0,NS,,-0.31,2014-07-31 11:53:00,NOVA SCOTIA,185.8,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,17,31,14
-65.51666666666667,44.75,337.2,7.67,1994,4,-6,6289.1994.4,30,6.76,94.69,30,0,30,-65.517,10,1994-04,,44.750,0,NS,,5.08,2014-07-31 11:53:00,NOVA SCOTIA,134,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,22.5
-65.51666666666667,44.75,258.4,0.38,1994,5,1,6289.1994.5,31,9.664516129032258,86.37,31,0,31,-65.517,14,1994-05,,44.750,0,NS,,11.07,2014-07-31 11:53:00,NOVA SCOTIA,175.2,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,21
-65.51666666666667,44.75,53.2,,1994,6,5,6289.1994.6,30,16.88,74.42,30,19.6,30,-65.517,10,1994-06,,44.750,0,NS,,15.53,2014-07-31 11:53:00,NOVA SCOTIA,72.2,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,27.5
-65.51666666666667,44.75,2.7,,1994,7,9.5,6289.1994.7,31,20.16923076923077,68.74,28,59.1,31,-65.517,7,1994-07,,44.750,0,NS,,18.5,2014-07-31 11:53:00,NOVA SCOTIA,60.8,,NOUVELLE-ÉCOSSE,8200100,26,ANNAPOLIS ROYAL,0,29,29.5
-65.51666666666667,44.75,31.2,,1994,8,7,6289.1994.8,31,18.186666666666667,68.53,31,36.8,31,-65.517,7,1994-08,,44.750,0,NS,,18.57,2014-07-31 11:53:00,NOVA SCOTIA,67,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,28.5
-65.51666666666667,44.75,121.4,,1994,9,3,6289.1994.9,30,13.953333333333333,110.34,30,0,30,-65.517,8,1994-09,,44.750,0,NS,,14.85,2014-07-31 11:53:00,NOVA SCOTIA,64,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,23
-65.51666666666667,44.75,247.9,,1994,10,-1.5,6289.1994.10,31,10.003225806451614,120.37,31,0,31,-65.517,5,1994-10,,44.750,0,NS,,9.61,2014-07-31 11:53:00,NOVA SCOTIA,18.6,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,19
-65.51666666666667,44.75,342.8,7.34,1994,11,-6,6289.1994.11,30,6.573333333333333,125.34,30,0,30,-65.517,9,1994-11,,44.750,0,NS,,4.87,2014-07-31 11:53:00,NOVA SCOTIA,125.6,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,2.5,30,19
-65.51666666666667,44.75,555.5,31.22,1994,12,-12.5,6289.1994.12,31,0.08064516129032258,112.52,31,0,31,-65.517,11,1994-12,,44.750,6,NS,,-1.06,2014-07-31 11:53:00,NOVA SCOTIA,148.2,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,36,31,11.5
-65.51666666666667,44.75,581.7,54.91,1995,1,-16.5,6289.1995.1,31,-0.7645161290322581,114.42,31,0,31,-65.517,15,1995-01,,44.750,0,NS,,-4.29,2014-07-31 11:53:00,NOVA SCOTIA,136.3,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,35.5,31,17
-65.51666666666667,44.75,636.5,33.53,1995,2,-20,6289.1995.2,28,-4.732142857142857,85.16,28,0,28,-65.517,12,1995-02,,44.750,5,NS,,-3.8,2014-07-31 11:53:00,NOVA SCOTIA,82.3,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,21.5,28,10.5
-65.51666666666667,44.75,545.3,27.32,1995,3,-15.5,6289.1995.3,31,0.4096774193548387,94.32,31,0,31,-65.517,8,1995-03,,44.750,,NS,,-0.31,2014-07-31 11:53:00,NOVA SCOTIA,42.8,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,12,31,17
-65.51666666666667,44.75,408.5,7.67,1995,4,-11.5,6289.1995.4,30,3.913793103448276,94.69,30,0,30,-65.517,9,1995-04,,44.750,,NS,,5.08,2014-07-31 11:53:00,NOVA SCOTIA,86.8,,NOUVELLE-ÉCOSSE,8200100,29,ANNAPOLIS ROYAL,8,29,14.5
-65.51666666666667,44.75,234,0.38,1995,5,-0.5,6289.1995.5,31,10.451612903225806,86.37,31,0,31,-65.517,7,1995-05,,44.750,0,NS,,11.07,2014-07-31 11:53:00,NOVA SCOTIA,61.8,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,21
-65.51666666666667,44.75,53.1,,1995,6,7.5,6289.1995.6,30,16.137037037037036,74.42,28,2.8,30,-65.517,9,1995-06,,44.750,0,NS,,15.53,2014-07-31 11:53:00,NOVA SCOTIA,88.2,,NOUVELLE-ÉCOSSE,8200100,27,ANNAPOLIS ROYAL,0,27,25.5
-65.51666666666667,44.75,5.6,,1995,7,10.5,6289.1995.7,31,19.97,68.74,30,64.7,31,-65.517,9,1995-07,,44.750,0,NS,,18.5,2014-07-31 11:53:00,NOVA SCOTIA,67.4,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,31,29.5
-65.51666666666667,44.75,21,,1995,8,5.5,6289.1995.8,31,18.629032258064516,68.53,31,40.5,31,-65.517,5,1995-08,,44.750,0,NS,,18.57,2014-07-31 11:53:00,NOVA SCOTIA,70.4,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,29.5
-65.51666666666667,44.75,116.2,,1995,9,0,6289.1995.9,30,14.153333333333334,110.34,30,0.8,30,-65.517,8,1995-09,,44.750,0,NS,,14.85,2014-07-31 11:53:00,NOVA SCOTIA,55.4,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,24.5
-65.51666666666667,44.75,163.9,,1995,10,2,6289.1995.10,31,12.745161290322581,120.37,31,1,31,-65.517,10,1995-10,,44.750,0,NS,,9.61,2014-07-31 11:53:00,NOVA SCOTIA,116,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,25
-65.51666666666667,44.75,393.2,7.34,1995,11,-4,6289.1995.11,30,4.8933333333333335,125.34,30,0,30,-65.517,13,1995-11,,44.750,3,NS,,4.87,2014-07-31 11:53:00,NOVA SCOTIA,159.6,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,4,30,19
-65.51666666666667,44.75,561.4,31.22,1995,12,-13,6289.1995.12,31,-2.7925925925925927,112.52,28,0,31,-65.517,11,1995-12,,44.750,,NS,,-1.06,2014-07-31 11:53:00,NOVA SCOTIA,87,,NOUVELLE-ÉCOSSE,8200100,27,ANNAPOLIS ROYAL,55.6,27,8.5
-65.51666666666667,44.75,565.4,54.91,1996,1,-19,6289.1996.1,31,-2.9407407407407407,114.42,28,0,31,-65.517,10,1996-01,,44.750,,NS,,-4.29,2014-07-31 11:53:00,NOVA SCOTIA,107.6,,NOUVELLE-ÉCOSSE,8200100,27,ANNAPOLIS ROYAL,32,29,16
-65.51666666666667,44.75,594.9,33.53,1996,2,-18,6289.1996.2,29,-2.513793103448276,85.16,29,0,29,-65.517,15,1996-02,,44.750,,NS,,-3.8,2014-07-31 11:53:00,NOVA SCOTIA,133.3,,NOUVELLE-ÉCOSSE,8200100,29,ANNAPOLIS ROYAL,50,29,10
-65.51666666666667,44.75,560.3,27.32,1996,3,-10.5,6289.1996.3,31,-0.07419354838709677,94.32,31,0,31,-65.517,8,1996-03,,44.750,,NS,,-0.31,2014-07-31 11:53:00,NOVA SCOTIA,52,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,20,31,11
-65.51666666666667,44.75,362.1,7.67,1996,4,-3.5,6289.1996.4,30,5.93,94.69,30,0,30,-65.517,14,1996-04,,44.750,0,NS,,5.08,2014-07-31 11:53:00,NOVA SCOTIA,116.6,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,6,30,21
-65.51666666666667,44.75,240.6,0.38,1996,5,0,6289.1996.5,31,10.238709677419354,86.37,31,0,31,-65.517,12,1996-05,,44.750,0,NS,,11.07,2014-07-31 11:53:00,NOVA SCOTIA,94.4,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,23
-65.51666666666667,44.75,69,,1996,6,3,6289.1996.6,30,16.05666666666667,74.42,30,10.7,30,-65.517,10,1996-06,,44.750,0,NS,,15.53,2014-07-31 11:53:00,NOVA SCOTIA,89.4,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,25.5
-65.51666666666667,44.75,9.7,,1996,7,11,6289.1996.7,31,18.22258064516129,68.74,31,16.6,31,-65.517,12,1996-07,,44.750,0,NS,,18.5,2014-07-31 11:53:00,NOVA SCOTIA,158.4,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,29.5
-65.51666666666667,44.75,16.8,,1996,8,9,6289.1996.8,31,18.648387096774194,68.53,31,36.9,31,-65.517,3,1996-08,,44.750,0,NS,,18.57,2014-07-31 11:53:00,NOVA SCOTIA,15.4,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,30
-65.51666666666667,44.75,107.1,,1996,9,5,6289.1996.9,30,14.623333333333333,110.34,30,5.8,30,-65.517,15,1996-09,,44.750,0,NS,,14.85,2014-07-31 11:53:00,NOVA SCOTIA,206.6,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,26
-65.51666666666667,44.75,301.5,,1996,10,-1.5,6289.1996.10,31,8.274193548387096,120.37,31,0,31,-65.517,13,1996-10,,44.750,0,NS,,9.61,2014-07-31 11:53:00,NOVA SCOTIA,103.2,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,20.5
-65.51666666666667,44.75,435.7,7.34,1996,11,-7,6289.1996.11,30,3.4766666666666666,125.34,30,0,30,-65.517,9,1996-11,,44.750,,NS,,4.87,2014-07-31 11:53:00,NOVA SCOTIA,98,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,3,30,20.5
-65.51666666666667,44.75,487.1,31.22,1996,12,-15,6289.1996.12,31,2.2870967741935484,112.52,31,0,31,-65.517,12,1996-12,,44.750,,NS,,-1.06,2014-07-31 11:53:00,NOVA SCOTIA,123.2,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,16.5
-65.51666666666667,44.75,679.8,54.91,1997,1,-19,6289.1997.1,31,-3.9290322580645163,114.42,31,0,31,-65.517,12,1997-01,,44.750,0,NS,,-4.29,2014-07-31 11:53:00,NOVA SCOTIA,117,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,30,31,12
-65.51666666666667,44.75,576.9,33.53,1997,2,-19,6289.1997.2,28,-2.6035714285714286,85.16,28,0,28,-65.517,11,1997-02,,44.750,0,NS,,-3.8,2014-07-31 11:53:00,NOVA SCOTIA,111.4,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,27,28,13.5
-65.51666666666667,44.75,602,27.32,1997,3,-14,6289.1997.3,31,-1.4193548387096775,94.32,31,0,31,-65.517,12,1997-03,,44.750,,NS,,-0.31,2014-07-31 11:53:00,NOVA SCOTIA,141.6,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,48,31,12
-65.51666666666667,44.75,424.6,7.67,1997,4,-9,6289.1997.4,30,3.8466666666666667,94.69,30,0,30,-65.517,6,1997-04,,44.750,0,NS,,5.08,2014-07-31 11:53:00,NOVA SCOTIA,79.6,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,20,30,15.5
-65.51666666666667,44.75,236,0.38,1997,5,0,6289.1997.5,31,10.387096774193548,86.37,31,0,31,-65.517,10,1997-05,,44.750,0,NS,,11.07,2014-07-31 11:53:00,NOVA SCOTIA,90.6,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,23
-65.51666666666667,44.75,86.8,,1997,6,2.5,6289.1997.6,30,15.693333333333333,74.42,30,17.6,30,-65.517,10,1997-06,,44.750,0,NS,,15.53,2014-07-31 11:53:00,NOVA SCOTIA,56.4,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,34
-65.51666666666667,44.75,9.1,,1997,7,9.5,6289.1997.7,31,19.18064516129032,68.74,31,45.7,31,-65.517,3,1997-07,,44.750,0,NS,,18.5,2014-07-31 11:53:00,NOVA SCOTIA,28.7,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,30.5
-65.51666666666667,44.75,11.4,,1997,8,9.5,6289.1997.8,31,18.637931034482758,68.53,29,29.9,31,-65.517,8,1997-08,,44.750,0,NS,,18.57,2014-07-31 11:53:00,NOVA SCOTIA,48.2,,NOUVELLE-ÉCOSSE,8200100,29,ANNAPOLIS ROYAL,0,29,26.5
-65.51666666666667,44.75,84,,1997,9,1.5,6289.1997.9,30,15.151851851851852,110.34,27,7.1,30,-65.517,12,1997-09,,44.750,0,NS,,14.85,2014-07-31 11:53:00,NOVA SCOTIA,56.2,,NOUVELLE-ÉCOSSE,8200100,27,ANNAPOLIS ROYAL,0,27,25
-65.51666666666667,44.75,274.4,,1997,10,-2,6289.1997.10,31,8.2,120.37,28,0,31,-65.517,6,1997-10,,44.750,0,NS,,9.61,2014-07-31 11:53:00,NOVA SCOTIA,40.4,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,0,28,17.5
-65.51666666666667,44.75,374,7.34,1997,11,-9,6289.1997.11,30,4.148148148148148,125.34,27,0,30,-65.517,11,1997-11,,44.750,,NS,,4.87,2014-07-31 11:53:00,NOVA SCOTIA,90.8,,NOUVELLE-ÉCOSSE,8200100,27,ANNAPOLIS ROYAL,6,28,18
-65.51666666666667,44.75,572.8,31.22,1997,12,-15,6289.1997.12,31,-0.4774193548387097,112.52,31,0,31,-65.517,7,1997-12,,44.750,2,NS,,-1.06,2014-07-31 11:53:00,NOVA SCOTIA,70.8,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,29,31,10.5
-65.51666666666667,44.75,605.6,54.91,1998,1,-15.5,6289.1998.1,31,-1.5354838709677419,114.42,31,0,31,-65.517,11,1998-01,,44.750,0,NS,,-4.29,2014-07-31 11:53:00,NOVA SCOTIA,141.6,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,27,31,12
-65.51666666666667,44.75,518.8,33.53,1998,2,-13,6289.1998.2,28,-0.5285714285714286,85.16,28,0,28,-65.517,8,1998-02,,44.750,0,NS,,-3.8,2014-07-31 11:53:00,NOVA SCOTIA,47.2,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,0,28,10
-65.51666666666667,44.75,520,27.32,1998,3,-11,6289.1998.3,31,1.2258064516129032,94.32,31,0,31,-65.517,12,1998-03,,44.750,0,NS,,-0.31,2014-07-31 11:53:00,NOVA SCOTIA,98.6,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,36,31,17
-65.51666666666667,44.75,342.3,7.67,1998,4,-3,6289.1998.4,30,6.59,94.69,30,0,30,-65.517,8,1998-04,,44.750,0,NS,,5.08,2014-07-31 11:53:00,NOVA SCOTIA,67.8,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,4,30,20
-65.51666666666667,44.75,124,0.38,1998,5,1,6289.1998.5,31,14.041935483870967,86.37,31,1.3,31,-65.517,6,1998-05,,44.750,0,NS,,11.07,2014-07-31 11:53:00,NOVA SCOTIA,26.2,,NOUVELLE-ÉCOSSE,8200100,31,ANNAPOLIS ROYAL,0,31,26
-65.51666666666667,44.75,74.8,,1998,6,5,6289.1998.6,30,15.873333333333333,74.42,30,11,30,-65.517,11,1998-06,,44.750,0,NS,,15.53,2014-07-31 11:53:00,NOVA SCOTIA,66.6,,NOUVELLE-ÉCOSSE,8200100,30,ANNAPOLIS ROYAL,0,30,26
-65.51666666666667,44.75,5.1,,1998,7,10,6289.1998.7,31,19.47142857142857,68.74,28,46.3,31,-65.517,8,1998-07,,44.750,0,NS,,18.5,2014-07-31 11:53:00,NOVA SCOTIA,59,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,0,28,30.5
-65.51666666666667,44.75,8.2,,1998,8,9,6289.1998.8,31,19.236842105263158,68.53,23,31.7,31,-65.517,7,1998-08,,44.750,0,NS,,18.57,2014-07-31 11:53:00,NOVA SCOTIA,65.8,,NOUVELLE-ÉCOSSE,8200100,19,ANNAPOLIS ROYAL,0,21,29.5
-65.51666666666667,44.75,55.7,,1998,9,6.5,6289.1998.9,30,15.590909090909092,110.34,24,2.7,30,-65.517,9,1998-09,,44.750,0,NS,,14.85,2014-07-31 11:53:00,NOVA SCOTIA,141.2,,NOUVELLE-ÉCOSSE,8200100,22,ANNAPOLIS ROYAL,0,23,24
-65.51666666666667,44.75,228.9,,1998,10,-4.5,6289.1998.10,31,9.196153846153846,120.37,27,0,31,-65.517,9,1998-10,,44.750,0,NS,,9.61,2014-07-31 11:53:00,NOVA SCOTIA,223.4,,NOUVELLE-ÉCOSSE,8200100,26,ANNAPOLIS ROYAL,0,26,22
-65.51666666666667,44.75,320,7.34,1998,11,-4.5,6289.1998.11,30,4.086956521739131,125.34,23,0,30,-65.517,10,1998-11,,44.750,0,NS,,4.87,2014-07-31 11:53:00,NOVA SCOTIA,76.1,,NOUVELLE-ÉCOSSE,8200100,23,ANNAPOLIS ROYAL,0,23,15.5
-65.51666666666667,44.75,302.5,31.22,1998,12,-10,6289.1998.12,31,2.0789473684210527,112.52,21,0,31,-65.517,11,1998-12,,44.750,0,NS,,-1.06,2014-07-31 11:53:00,NOVA SCOTIA,64.8,,NOUVELLE-ÉCOSSE,8200100,19,ANNAPOLIS ROYAL,3,22,14.5
-65.51666666666667,44.75,464,54.91,1999,1,-18,6289.1999.1,31,-2.1739130434782608,114.42,25,0,31,-65.517,11,1999-01,,44.750,,NS,,-4.29,2014-07-31 11:53:00,NOVA SCOTIA,105.6,,NOUVELLE-ÉCOSSE,8200100,23,ANNAPOLIS ROYAL,16,24,18.5
-65.51666666666667,44.75,457.3,33.53,1999,2,-14.5,6289.1999.2,28,-1.0541666666666667,85.16,24,0,28,-65.517,7,1999-02,,44.750,,NS,,-3.8,2014-07-31 11:53:00,NOVA SCOTIA,53.8,,NOUVELLE-ÉCOSSE,8200100,24,ANNAPOLIS ROYAL,5,24,15
-65.51666666666667,44.75,363,27.32,1999,3,-7.5,6289.1999.3,31,3.48,94.32,25,0,31,-65.517,12,1999-03,,44.750,,NS,,-0.31,2014-07-31 11:53:00,NOVA SCOTIA,113.4,,NOUVELLE-ÉCOSSE,8200100,25,ANNAPOLIS ROYAL,29,27,16.5
-65.51666666666667,44.75,198.8,7.67,1999,4,-1.5,6289.1999.4,30,6.305882352941176,94.69,19,0,30,-65.517,10,1999-04,,44.750,0,NS,,5.08,2014-07-31 11:53:00,NOVA SCOTIA,39.6,,NOUVELLE-ÉCOSSE,8200100,17,ANNAPOLIS ROYAL,9,21,15.5
-65.51666666666667,44.75,104.5,0.38,1999,5,0.5,6289.1999.5,31,14.188461538461539,86.37,27,5.4,31,-65.517,9,1999-05,,44.750,0,NS,,11.07,2014-07-31 11:53:00,NOVA SCOTIA,41.6,,NOUVELLE-ÉCOSSE,8200100,26,ANNAPOLIS ROYAL,0,29,26
-65.51666666666667,44.75,40.6,,1999,6,5.5,6289.1999.6,30,17.203846153846154,74.42,26,19.9,30,-65.517,8,1999-06,,44.750,0,NS,,15.53,2014-07-31 11:53:00,NOVA SCOTIA,48.8,,NOUVELLE-ÉCOSSE,8200100,26,ANNAPOLIS ROYAL,0,26,27.5
-65.51666666666667,44.75,9.8,,1999,7,9.5,6289.1999.7,31,19.771428571428572,68.74,28,59.4,31,-65.517,8,1999-07,,44.750,0,NS,,18.5,2014-07-31 11:53:00,NOVA SCOTIA,63.2,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,0,28,31
-65.51666666666667,44.75,14.9,,1999,8,9,6289.1999.8,31,18.56153846153846,68.53,27,29.5,31,-65.517,7,1999-08,,44.750,0,NS,,18.57,2014-07-31 11:53:00,NOVA SCOTIA,97.1,,NOUVELLE-ÉCOSSE,8200100,26,ANNAPOLIS ROYAL,0,27,29.5
-65.51666666666667,44.75,30.4,,1999,9,4.5,6289.1999.9,30,18.21923076923077,110.34,27,36.1,30,-65.517,10,1999-09,,44.750,0,NS,,14.85,2014-07-31 11:53:00,NOVA SCOTIA,270.2,,NOUVELLE-ÉCOSSE,8200100,26,ANNAPOLIS ROYAL,0,26,30
-65.51666666666667,44.75,282.1,7.34,1999,11,-2.5,6289.1999.11,30,6.716,125.34,26,0,30,-65.517,11,1999-11,,44.750,0,NS,,4.87,2014-07-31 11:53:00,NOVA SCOTIA,69.6,,NOUVELLE-ÉCOSSE,8200100,25,ANNAPOLIS ROYAL,2,26,22
-65.51666666666667,44.75,210.7,31.22,1999,12,-12,6289.1999.12,31,3.953333333333333,112.52,20,0,31,-65.517,14,1999-12,,44.750,,NS,,-1.06,2014-07-31 11:53:00,NOVA SCOTIA,151.6,,NOUVELLE-ÉCOSSE,8200100,15,ANNAPOLIS ROYAL,12,21,16.5
-65.51666666666667,44.75,225.2,54.91,2000,1,-18,6289.2000.1,26,0.676923076923077,114.42,13,0,26,-65.517,14,2000-01,,44.750,,NS,,-4.29,2014-07-31 11:53:00,NOVA SCOTIA,133.6,,NOUVELLE-ÉCOSSE,8200100,13,ANNAPOLIS ROYAL,39,15,18
-65.51666666666667,44.75,462.9,33.53,2000,2,-17,6289.2000.2,29,-1.2875,85.16,24,0,29,-65.517,8,2000-02,,44.750,,NS,,-3.8,2014-07-31 11:53:00,NOVA SCOTIA,63.6,,NOUVELLE-ÉCOSSE,8200100,24,ANNAPOLIS ROYAL,13,24,17.5
-65.51666666666667,44.75,375.2,27.32,2000,3,-7.5,6289.2000.3,31,3.5692307692307694,94.32,27,0,31,-65.517,9,2000-03,,44.750,0,NS,,-0.31,2014-07-31 11:53:00,NOVA SCOTIA,94.6,,NOUVELLE-ÉCOSSE,8200100,26,ANNAPOLIS ROYAL,8,27,15
-65.51666666666667,44.75,268.2,7.67,2000,4,-2.5,6289.2000.4,30,6.339130434782609,94.69,25,0,30,-65.517,14,2000-04,,44.750,0,NS,,5.08,2014-07-31 11:53:00,NOVA SCOTIA,87.4,,NOUVELLE-ÉCOSSE,8200100,23,ANNAPOLIS ROYAL,0,25,20
-65.51666666666667,44.75,207.3,0.38,2000,5,1,6289.2000.5,31,10.322222222222223,86.37,29,0,31,-65.517,14,2000-05,,44.750,0,NS,,11.07,2014-07-31 11:53:00,NOVA SCOTIA,105.2,,NOUVELLE-ÉCOSSE,8200100,27,ANNAPOLIS ROYAL,0,27,20.5
-65.51666666666667,44.75,81.1,,2000,6,2.5,6289.2000.6,30,15.108,74.42,28,8.8,30,-65.517,8,2000-06,,44.750,0,NS,,15.53,2014-07-31 11:53:00,NOVA SCOTIA,58.8,,NOUVELLE-ÉCOSSE,8200100,25,ANNAPOLIS ROYAL,0,25,27
-65.51666666666667,44.75,9.6,,2000,7,9.5,6289.2000.7,31,18.26153846153846,68.74,26,16.4,31,-65.517,8,2000-07,,44.750,0,NS,,18.5,2014-07-31 11:53:00,NOVA SCOTIA,45.6,,NOUVELLE-ÉCOSSE,8200100,26,ANNAPOLIS ROYAL,0,26,28.5
-65.51666666666667,44.75,10.8,,2000,8,8,6289.2000.8,31,18.803703703703704,68.53,28,32.5,31,-65.517,7,2000-08,,44.750,0,NS,,18.57,2014-07-31 11:53:00,NOVA SCOTIA,51.8,,NOUVELLE-ÉCOSSE,8200100,27,ANNAPOLIS ROYAL,0,28,27.5
-65.51666666666667,44.75,77.2,,2000,9,2.5,6289.2000.9,30,15.344,110.34,26,10.8,30,-65.517,11,2000-09,,44.750,0,NS,,14.85,2014-07-31 11:53:00,NOVA SCOTIA,96.4,,NOUVELLE-ÉCOSSE,8200100,25,ANNAPOLIS ROYAL,0,26,27
-65.51666666666667,44.75,227,,2000,10,-1,6289.2000.10,31,9.892857142857142,120.37,30,0,31,-65.517,11,2000-10,,44.750,0,NS,,9.61,2014-07-31 11:53:00,NOVA SCOTIA,172,,NOUVELLE-ÉCOSSE,8200100,28,ANNAPOLIS ROYAL,0,28,20.5
